Station Number,Station Name(Kanji),Station Name(Kana),Station Name,Station Name of Snow(Kanji),Station Name of Snow(Kana),Station Name of Snow,Latitude_Precipitation(degree),Longitude_Precipitation(degree),Altitude_Precipitation(m),Height of Anemometer(m),Latitude_Snow(degree),Longitude_Snow(degree),Altitude_Snow(m),Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,Disconnection of Humidity
81228,鹿野,カノ,KANO,,,,34.225,131.815,368,,,,,1,0,0,0,0,0,2010-03-09,9999-99-99,81228,1,1,1,1,1,1
81231,広瀬,ヒロセ,HIROSE,,,,34.262,131.952,97,10.1,,,,1,1,1,2,0,1,2021-12-14,9999-99-99,81231,0,0,0,0,0,0
81266,豊田,トヨタ,TOYOTA,,,,34.187,131.077,40,10.0,,,,1,1,1,2,0,1,2022-11-21,9999-99-99,81266,0,0,0,0,0,0
81271,東厚保,ヒガシアツ,HIGASHIATSU,,,,34.118,131.182,56,,,,,1,0,0,0,0,0,2010-03-26,9999-99-99,81271,1,1,1,1,1,1
81286,山口,ヤマグチ,YAMAGUCHI,山口,ヤマグチ,YAMAGUCHI,34.162,131.462,18,15.4,34.162,131.462,18,1,1,1,1,1,1,2021-03-02,9999-99-99,81286,0,0,0,0,0,0
81301,和田,ワダ,WADA,,,,34.170,131.753,154,,,,,1,0,0,0,0,0,2022-12-13,9999-99-99,81301,0,0,0,0,0,0
81321,岩国,イワクニ,IWAKUNI,,,,34.155,132.178,41,10.2,,,,1,1,1,2,0,1,2021-12-15,9999-99-99,81321,0,0,0,0,0,0
81371,防府,ホウフ,HOFU,,,,34.040,131.533,4,9.9,,,,1,1,1,2,0,1,2022-11-16,9999-99-99,81371,0,0,0,0,0,0
81386,下松,クダマツ,KUDAMATSU,,,,34.010,131.872,27,10.1,,,,1,1,1,2,0,1,2022-11-17,9999-99-99,81386,0,0,0,0,0,0
81397,玖珂,クガ,KUGA,,,,34.095,132.075,68,7.4,,,,1,1,1,2,0,1,2021-12-22,9999-99-99,81397,0,0,0,0,0,0
81428,下関,シモノセキ,SHIMONOSEKI,下関,シモノセキ,SHIMONOSEKI,33.948,130.925,3,14.6,33.948,130.925,3,1,1,1,1,1,1,2021-03-02,9999-99-99,81428,0,0,0,0,0,0
81436,宇部,ウベ,UBE,,,,33.930,131.278,5,10.0,,,,1,1,1,0,0,0,2019-11-07,9999-99-99,81436,0,0,0,0,0,0
81481,柳井,ヤナイ,YANAI,,,,33.958,132.113,3,10.1,,,,1,1,1,2,0,1,2022-11-01,9999-99-99,81481,0,0,0,0,0,0
81486,安下庄,アゲノショウ,AGENOSHO,,,,33.903,132.293,5,9.9,,,,1,1,1,2,0,1,2022-11-02,9999-99-99,81486,0,0,0,0,0,0
82036,小呂島,オロノシマ,ORONOSHIMA,,,,33.863,130.035,49,,,,,1,0,0,0,0,0,2014-09-11,9999-99-99,82036,1,1,1,1,1,1
82046,宗像,ムナカタ,MUNAKATA,,,,33.808,130.538,7,10.3,,,,1,1,1,2,0,1,2021-03-25,9999-99-99,82046,0,0,0,0,0,0
82056,八幡,ヤハタ,YAHATA,,,,33.852,130.743,20,9.9,,,,1,1,1,2,0,1,2021-12-13,9999-99-99,82056,0,0,0,0,0,0
82068,空港北町,クウコウキタマチ,KUKO-KITAMACHI,,,,33.845,131.035,7,10.0,,,,1,1,1,0,0,0,2021-02-25,9999-99-99,82068,0,0,0,0,0,0
82097,東谷,ヒガシタニ,HIGASHITANI,,,,33.778,130.865,55,,,,,1,0,0,0,0,0,2012-02-15,9999-99-99,82097,1,1,1,1,1,1
82101,行橋,ユクハシ,YUKUHASHI,,,,33.713,130.975,9,10.0,,,,1,1,1,2,0,1,2022-11-15,9999-99-99,82101,0,0,0,0,0,0
82136,飯塚,イイヅカ,IIZUKA,,,,33.652,130.693,37,11.0,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,82136,0,0,0,0,0,0
82171,前原,マエバル,MAEBARU,,,,33.560,130.190,5,9.9,,,,1,1,1,2,0,1,2021-11-26,9999-99-99,82171,0,0,0,0,0,0
82182,福岡,フクオカ,FUKUOKA,福岡,フクオカ,FUKUOKA,33.582,130.375,3,34.6,33.582,130.375,3,1,1,1,1,1,1,2021-03-02,9999-99-99,82182,0,0,0,0,0,0
82186,博多,ハカタ,HAKATA,,,,33.583,130.452,9,10.0,,,,1,1,1,0,0,0,2019-01-31,9999-99-99,82186,0,0,0,0,0,0
82191,太宰府,ダザイフ,DAZAIFU,,,,33.497,130.490,52,10.2,,,,1,1,1,2,0,1,2022-11-07,9999-99-99,82191,0,0,0,0,0,0
82206,添田,ソエダ,SOEDA,,,,33.558,130.855,92,10.2,,,,1,1,1,2,0,1,2022-11-14,9999-99-99,82206,0,0,0,0,0,0
82241,早良脇山,サワラワキヤマ,SAWARAWAKIYAMA,,,,33.488,130.353,83,,,,,1,0,0,0,0,0,2010-03-02,9999-99-99,82241,1,1,1,1,1,1
82261,朝倉,アサクラ,ASAKURA,,,,33.407,130.695,38,10.1,,,,1,1,1,2,0,1,2022-11-08,9999-99-99,82261,0,0,0,0,0,0
82272,英彦山,ヒコサン,HIKOSAN,,,,33.488,130.923,823,,,,,1,0,0,0,0,0,1988-07-31,9999-99-99,82272,1,1,1,1,1,1
82306,久留米,クルメ,KURUME,,,,33.303,130.493,7,12.9,,,,1,1,1,2,0,1,2021-11-25,9999-99-99,82306,0,0,0,0,0,0
82316,耳納山,ミノウサン,MINOSAN,,,,33.292,130.625,607,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,82316,1,1,1,1,1,1
82317,黒木,クロギ,KUROGI,,,,33.225,130.645,144,10.1,,,,1,1,1,2,0,1,2022-12-01,9999-99-99,82317,0,0,0,0,0,0
82331,柳川,ヤナガワ,YANAGAWA,,,,33.160,130.403,7,,,,,1,0,0,0,0,0,1997-05-20,9999-99-99,82331,0,0,0,0,0,0
82361,大牟田,オオムタ,OMUTA,,,,33.007,130.467,40,10.0,,,,1,1,1,2,0,1,2022-11-30,9999-99-99,82361,0,0,0,0,0,0
83021,国見,クニミ,KUNIMI,,,,33.678,131.575,53,10.0,,,,1,1,1,2,0,1,2022-12-08,9999-99-99,83021,0,0,0,0,0,0
83051,中津,ナカツ,NAKATSU,,,,33.587,131.245,12,10.0,,,,1,1,1,2,0,1,2023-01-23,9999-99-99,83051,0,0,0,0,0,0
83061,豊後高田,ブンゴタカダ,BUNGOTAKADA,,,,33.570,131.433,5,10.2,,,,1,1,1,2,0,1,2023-01-17,9999-99-99,83061,0,0,0,0,0,0
83096,耶馬渓,ヤバケイ,YABAKEI,,,,33.445,131.115,100,,,,,1,0,0,0,0,0,1975-05-08,9999-99-99,83096,1,1,1,1,1,1
83106,院内,インナイ,INNAI,,,,33.420,131.317,90,13.3,,,,1,1,1,2,0,1,2023-01-24,9999-99-99,83106,0,0,0,0,0,0
83121,杵築,キツキ,KITSUKI,,,,33.417,131.597,5,10.1,,,,1,1,1,2,0,1,2023-01-16,9999-99-99,83121,0,0,0,0,0,0
83126,武蔵,ムサシ,MUSASHI,,,,33.478,131.737,5,10.0,,,,1,1,1,0,0,0,2021-02-25,9999-99-99,83126,0,0,0,0,0,0
83137,日田,ヒタ,HITA,,,,33.322,130.928,83,22.1,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,83137,0,0,0,0,0,0
83191,玖珠,クス,KUSU,,,,33.292,131.155,331,10.0,,,,1,1,1,2,0,1,2023-02-02,9999-99-99,83191,0,0,0,0,0,0
83201,湯布院,ユフイン,YUFUIN,,,,33.253,131.347,435,10.1,,,,1,1,1,2,0,1,2023-02-01,9999-99-99,83201,0,0,0,0,0,0
83216,大分,オオイタ,OITA,大分,オオイタ,OITA,33.235,131.618,5,19.8,33.235,131.618,5,1,1,1,1,1,1,2021-03-02,9999-99-99,83216,0,0,0,0,0,0
83226,佐賀関,サガノセキ,SAGANOSEKI,,,,33.248,131.865,1,,,,,1,0,0,0,0,0,2009-02-04,9999-99-99,83226,0,0,0,0,0,0
83242,椿ヶ鼻,ツバキガハナ,TSUBAKIGAHANA,,,,33.190,130.915,843,,,,,1,0,0,0,0,0,2012-07-23,9999-99-99,83242,0,0,0,0,0,0
83286,臼杵,ウスキ,USUKI,,,,33.132,131.797,30,,,,,1,0,0,0,0,0,2013-03-26,9999-99-99,83286,0,0,0,0,0,0
83341,犬飼,イヌカイ,INUKAI,,,,33.065,131.632,121,10.1,,,,1,1,1,2,0,1,2021-03-12,9999-99-99,83341,0,0,0,0,0,0
83371,竹田,タケタ,TAKETA,,,,32.973,131.398,261,10.1,,,,1,1,1,2,0,1,2021-03-11,9999-99-99,83371,0,0,0,0,0,0
83401,佐伯,サイキ,SAIKI,,,,32.950,131.902,2,10.0,,,,1,1,1,2,0,1,2023-01-12,9999-99-99,83401,0,0,0,0,0,0
83431,宇目,ウメ,UME,,,,32.845,131.675,200,10.0,,,,1,1,1,2,0,1,2023-01-10,9999-99-99,83431,0,0,0,0,0,0
83476,蒲江,カマエ,KAMAE,,,,32.795,131.923,2,10.0,,,,1,1,1,2,0,1,2023-01-11,9999-99-99,83476,0,0,0,0,0,0
84012,鰐浦,ワニウラ,WANIURA,,,,34.698,129.445,63,8.0,,,,1,1,1,2,0,1,2022-12-06,9999-99-99,84012,0,0,0,0,0,0
84072,厳原,イヅハラ,IZUHARA,,,,34.197,129.292,5,36.1,,,,1,1,1,1,0,1,2022-11-25,9999-99-99,84072,0,0,0,0,0,0
84076,美津島,ミツシマ,MITSUSHIMA,,,,34.285,129.330,63,10.1,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,84076,0,0,0,0,0,0
84121,芦辺,アシベ,ASHIBE,,,,33.800,129.722,97,10.0,,,,1,1,1,2,0,1,2022-12-13,9999-99-99,84121,0,0,0,0,0,0
84122,石田,イシダ,ISHIDA,,,,33.748,129.785,12,10.0,,,,1,1,1,0,0,0,2018-12-06,9999-99-99,84122,0,0,0,0,0,0
84171,平戸,ヒラド,HIRADO,,,,33.360,129.550,58,12.5,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,84171,0,0,0,0,0,0
84183,松浦,マツウラ,MATSUURA,,,,33.342,129.712,14,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,84183,0,0,0,6,0,0
84266,佐世保,サセボ,SASEBO,,,,33.158,129.727,4,35.0,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,84266,0,0,0,0,0,0
84306,西海,サイカイ,SAIKAI,,,,33.013,129.652,18,10.0,,,,1,1,1,2,0,0,2021-03-05,9999-99-99,84306,1,5,5,7,1,1
84341,有川,アリカワ,ARIKAWA,,,,32.982,129.118,11,9.9,,,,1,1,1,2,0,1,2021-12-07,9999-99-99,84341,0,0,0,0,0,0
84361,長浦岳,ナガウラダケ,NAGAURADAKE,,,,32.908,129.738,510,,,,,1,0,0,0,0,0,2010-03-26,9999-99-99,84361,0,0,0,0,0,0
84371,大村,オオムラ,OMURA,,,,32.917,129.913,3,10.0,,,,1,1,1,0,0,0,2019-12-05,9999-99-99,84371,0,0,0,0,0,0
84441,諫早,イサハヤ,ISAHAYA,,,,32.843,130.025,15,,,,,1,0,0,0,0,0,2009-12-17,9999-99-99,84441,0,0,0,0,0,0
84496,長崎,ナガサキ,NAGASAKI,長崎,ナガサキ,NAGASAKI,32.733,129.867,27,18.6,32.733,129.867,27,1,1,1,1,1,1,2021-03-02,9999-99-99,84496,0,0,0,0,0,0
84519,雲仙岳,ウンゼンダケ,UNZENDAKE,,,,32.737,130.262,678,10.5,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,84519,0,0,0,0,0,0
84523,島原,シマバラ,SHIMABARA,,,,32.760,130.362,14,9.9,,,,1,1,1,2,0,1,2021-11-16,9999-99-99,84523,0,0,0,0,0,0
84536,福江,フクエ,FUKUE,,,,32.693,128.827,25,10.1,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,84536,0,0,0,0,0,0
84537,上大津,カミオオヅ,KAMIOZU,,,,32.665,128.832,77,10.1,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,84537,0,0,0,0,0,0
84561,口之津,クチノツ,KUCHINOTSU,,,,32.612,130.193,13,9.9,,,,1,1,1,2,0,1,2021-11-17,9999-99-99,84561,0,0,0,0,0,0
84597,脇岬,ワキミサキ,WAKIMISAKI,,,,32.582,129.777,4,9.9,,,,1,1,1,2,0,1,2021-11-18,9999-99-99,84597,0,0,0,0,0,0
85033,唐津,カラツ,KARATSU,,,,33.458,129.955,23,9.9,,,,1,1,1,2,0,1,2021-12-09,9999-99-99,85033,0,0,0,0,0,0
85046,北山,ホクザン,HOKUZAN,,,,33.413,130.220,339,,,,,1,0,0,0,0,0,2010-03-17,9999-99-99,85046,1,1,1,1,1,1
85106,鳥栖,トス,TOSU,,,,33.385,130.517,25,,,,,1,0,0,0,0,0,2010-03-04,9999-99-99,85106,1,1,1,1,1,1
85116,伊万里,イマリ,IMARI,,,,33.267,129.878,25,9.9,,,,1,1,1,2,0,1,2022-12-14,9999-99-99,85116,0,0,0,0,0,0
85142,佐賀,サガ,SAGA,佐賀,サガ,SAGA,33.265,130.305,6,56.1,33.265,130.305,6,1,1,1,1,1,1,2021-03-02,9999-99-99,85142,0,0,0,0,0,0
85161,嬉野,ウレシノ,URESHINO,,,,33.117,129.995,81,9.9,,,,1,1,1,2,0,1,2022-12-20,9999-99-99,85161,0,0,0,0,0,0
85166,白石,シロイシ,SHIROISHI,,,,33.183,130.148,2,9.8,,,,1,1,1,2,0,1,2022-12-19,9999-99-99,85166,0,0,0,0,0,0
85176,川副,カワソエ,KAWASOE,,,,33.148,130.302,2,10.1,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,85176,0,0,0,0,0,0
86006,鹿北,カホク,KAHOKU,,,,33.115,130.692,119,10.0,,,,1,1,1,2,0,1,2022-11-15,9999-99-99,86006,0,0,0,0,0,0
86066,南小国,ミナミオグニ,MINAMIOGUNI,,,,33.103,131.067,448,10.1,,,,1,1,1,2,0,1,2022-11-08,9999-99-99,86066,0,0,0,0,0,0
86086,岱明,タイメイ,TAIMEI,,,,32.915,130.512,15,10.0,,,,1,1,1,2,0,1,2022-11-14,9999-99-99,86086,0,0,0,0,0,0
86101,菊池,キクチ,KIKUCHI,,,,32.945,130.782,83,10.1,,,,1,1,1,2,0,1,2022-11-28,9999-99-99,86101,0,0,0,0,0,0
86111,阿蘇乙姫,アソオトヒメ,ASO-OTOHIME,,,,32.947,131.040,487,10.0,,,,1,1,1,2,0,1,2022-11-07,9999-99-99,86111,0,0,0,0,0,0
86141,熊本,クマモト,KUMAMOTO,熊本,クマモト,KUMAMOTO,32.813,130.707,38,15.3,32.813,130.707,38,1,1,1,1,1,1,2021-03-02,9999-99-99,86141,0,0,0,0,0,0
86146,益城,マシキ,MASHIKI,,,,32.837,130.855,193,10.0,,,,1,1,1,0,0,0,2021-12-02,9999-99-99,86146,0,0,0,0,0,0
86157,南阿蘇,ミナミアソ,MINAMIASO,南阿蘇,ミナミアソ,MINAMIASO,32.832,131.013,394,10.0,32.832,131.013,394,1,1,1,2,1,1,2022-10-24,9999-99-99,86157,0,0,0,0,0,0
86161,高森,タカモリ,TAKAMORI,,,,32.822,131.125,555,10.3,,,,1,1,1,2,0,1,2023-01-18,9999-99-99,86161,0,0,0,0,0,0
86181,宇土,ウト,UTO,,,,32.700,130.657,6,,,,,1,0,0,0,0,0,2005-12-06,9999-99-99,86181,1,1,1,1,1,1
86197,山都,ヤマト,YAMATO,,,,32.712,130.958,574,,,,,1,0,0,0,0,0,2010-03-04,9999-99-99,86197,1,1,1,1,1,1
86216,三角,ミスミ,MISUMI,,,,32.612,130.478,60,10.0,,,,1,1,1,2,0,1,2022-12-12,9999-99-99,86216,0,0,0,0,0,0
86236,甲佐,コウサ,KOSA,,,,32.672,130.817,52,10.1,,,,1,1,1,2,0,1,2022-09-21,9999-99-99,86236,0,0,0,0,0,0
86271,松島,マツシマ,MATSUSHIMA,,,,32.515,130.447,2,10.1,,,,1,1,1,2,0,1,2022-11-01,9999-99-99,86271,0,0,0,0,0,0
86316,本渡,ホンド,HONDO,,,,32.468,130.180,30,10.0,,,,1,1,1,2,0,1,2022-11-02,9999-99-99,86316,0,0,0,0,0,0
86336,八代,ヤツシロ,YATSUSHIRO,,,,32.473,130.607,8,10.0,,,,1,1,1,2,0,1,2022-12-13,9999-99-99,86336,0,0,0,0,0,0
86396,田浦,タノウラ,TANOURA,,,,32.363,130.508,3,,,,,1,0,0,0,0,0,2003-07-11,9999-99-99,86396,0,0,0,0,0,0
86407,山江,ヤマエ,YAMAE,,,,32.302,130.747,218,,,,,1,0,0,0,0,0,1990-12-07,9999-99-99,86407,1,1,1,1,1,1
86411,五木,イツキ,ITSUKI,,,,32.395,130.827,310,,,,,1,0,0,0,0,0,2012-03-07,9999-99-99,86411,1,1,1,1,1,1
86451,水俣,ミナマタ,MINAMATA,,,,32.205,130.407,6,10.1,,,,1,1,1,2,0,1,2022-12-19,9999-99-99,86451,0,0,0,0,0,0
86461,一勝地,イッショウチ,ISSHOCHI,,,,32.245,130.645,120,,,,,1,0,0,0,0,0,2005-12-06,9999-99-99,86461,1,1,1,1,1,1
86467,人吉,ヒトヨシ,HITOYOSHI,,,,32.217,130.755,146,14.7,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,86467,0,0,0,0,0,0
86477,上,ウエ,UE,,,,32.225,130.905,166,10.0,,,,1,1,1,2,0,1,2021-08-31,9999-99-99,86477,0,0,0,0,0,0
86478,多良木,タラギ,TARAGI,,,,32.295,130.950,210,,,,,1,0,0,0,0,0,2005-12-08,9999-99-99,86478,1,1,1,1,1,1
86481,湯前横谷,ユノマエヨコタニ,YUNOMAEYOKOTANI,,,,32.263,131.043,665,,,,,1,0,0,0,0,0,1998-02-01,9999-99-99,86481,0,0,0,0,0,0
86491,牛深,ウシブカ,USHIBUKA,,,,32.197,130.027,3,20.5,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,86491,0,0,0,0,0,0
87041,高千穂,タカチホ,TAKACHIHO,,,,32.712,131.290,350,10.2,,,,1,1,1,2,0,1,2022-11-16,9999-99-99,87041,0,0,0,0,0,0
87066,古江,フルエ,FURUE,,,,32.712,131.820,14,10.2,,,,1,1,1,2,0,1,2022-11-22,9999-99-99,87066,0,0,0,0,0,0
87071,鞍岡,クラオカ,KURAOKA,,,,32.643,131.157,590,10.2,,,,1,1,1,2,0,1,2022-11-17,9999-99-99,87071,0,0,0,0,0,0
87086,日之影,ヒノカゲ,HINOKAGE,,,,32.682,131.407,262,,,,,1,0,0,0,0,0,2010-02-18,9999-99-99,87086,1,1,1,1,1,1
87127,諸塚,モロツカ,MOROTSUKA,,,,32.517,131.335,150,,,,,1,0,0,0,0,0,1979-01-09,9999-99-99,87127,1,1,1,1,1,1
87136,北方,キタカタ,KITAKATA,,,,32.562,131.525,30,,,,,1,0,0,0,0,0,1987-02-26,9999-99-99,87136,1,1,1,1,1,1
87141,延岡,ノベオカ,NOBEOKA,,,,32.582,131.657,19,10.1,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,87141,0,0,0,0,0,0
87157,椎葉,シイバ,SHIIBA,,,,32.475,131.103,517,,,,,1,0,0,0,0,0,2011-12-20,9999-99-99,87157,1,1,1,1,1,1
87181,日向,ヒュウガ,HYUGA,,,,32.408,131.600,20,9.3,,,,1,1,1,2,0,1,2022-11-21,9999-99-99,87181,0,0,0,0,0,0
87206,神門,ミカド,MIKADO,,,,32.385,131.332,250,6.5,,,,1,1,1,2,0,1,2022-11-09,9999-99-99,87206,0,0,0,0,0,0
87231,西米良,ニシメラ,NISHI-MERA,,,,32.240,131.152,260,10.0,,,,1,1,1,2,0,1,2023-01-10,9999-99-99,87231,0,0,0,0,0,0
87251,都農,ツノ,TSUNO,,,,32.283,131.542,61,,,,,1,0,0,0,0,0,2010-02-17,9999-99-99,87251,1,1,1,1,1,1
87293,高鍋,タカナベ,TAKANABE,,,,32.123,131.475,57,10.0,,,,1,1,1,2,0,1,2021-11-10,9999-99-99,87293,0,0,0,0,0,0
87301,加久藤,カクトウ,KAKUTO,,,,32.047,130.810,228,10.0,,,,1,1,1,2,0,1,2023-01-17,9999-99-99,87301,0,0,0,0,0,0
87331,西都,サイト,SAITO,,,,32.063,131.413,8,10.0,,,,1,1,1,2,0,1,2022-11-10,9999-99-99,87331,0,0,0,0,0,0
87346,えびの,エビノ,EBINO,,,,31.945,130.840,1150,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,87346,1,1,1,1,1,1
87352,小林,コバヤシ,KOBAYASHI,,,,32.000,130.953,276,9.3,,,,1,1,1,2,0,1,2023-01-16,9999-99-99,87352,0,0,0,0,0,0
87361,野尻,ノジリ,NOJIRI,,,,31.957,131.157,182,,,,,1,0,0,0,0,0,2010-03-02,9999-99-99,87361,0,0,0,0,0,0
87371,国富,クニトミ,KUNITOMI,,,,32.007,131.297,66,,,,,1,0,0,0,0,0,2004-05-26,9999-99-99,87371,0,0,0,0,0,0
87376,宮崎,ミヤザキ,MIYAZAKI,宮崎,ミヤザキ,MIYAZAKI,31.938,131.413,9,25.5,31.938,131.413,9,1,1,1,1,1,1,2021-03-02,9999-99-99,87376,0,0,0,0,0,0
87406,田野,タノ,TANO,,,,31.843,131.308,134,10.0,,,,1,1,1,2,0,1,2022-12-05,9999-99-99,87406,0,0,0,0,0,0
87412,赤江,アカエ,AKAE,,,,31.877,131.448,6,10.0,,,,1,1,1,0,0,0,2020-01-30,9999-99-99,87412,0,0,0,0,0,0
87426,都城,ミヤコノジョウ,MIYAKONOJO,,,,31.730,131.082,154,12.4,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,87426,0,0,0,0,0,0
87461,深瀬,フカセ,FUKASE,,,,31.637,131.250,130,,,,,1,0,0,0,0,0,1977-06-30,9999-99-99,87461,1,1,1,1,1,1
87492,油津,アブラツ,ABURATSU,,,,31.578,131.407,3,10.0,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,87492,0,0,0,0,0,0
87501,串間,クシマ,KUSHIMA,,,,31.465,131.220,20,10.2,,,,1,1,1,2,0,1,2022-12-06,9999-99-99,87501,0,0,0,0,0,0
88061,阿久根,アクネ,AKUNE,,,,32.027,130.200,40,12.6,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,88061,0,0,0,0,0,0
88066,出水,イズミ,IZUMI,,,,32.093,130.352,11,,,,,1,0,0,0,0,0,1975-04-24,9999-99-99,88066,1,1,1,1,1,1
88081,大口,オオクチ,OKUCHI,,,,32.047,130.627,175,10.1,,,,1,1,1,2,0,1,2022-11-30,9999-99-99,88081,0,0,0,0,0,0
88101,紫尾山,シビサン,SHIBISAN,,,,31.980,130.367,1060,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,88101,1,1,1,1,1,1
88107,さつま柏原,サツマカシワバル,SATSUMAKASHIWABARU,,,,31.917,130.455,59,10.1,,,,1,1,1,2,0,1,2021-11-09,9999-99-99,88107,0,0,0,0,0,0
88131,中甑,ナカコシキ,NAKAKOSHIKI,,,,31.835,129.867,10,10.2,,,,1,1,1,2,0,0,2022-09-28,9999-99-99,88131,0,0,0,0,0,0
88151,川内,センダイ,SENDAI,,,,31.833,130.315,5,10.1,,,,1,1,1,2,0,1,2022-12-01,9999-99-99,88151,0,0,0,0,0,0
88166,溝辺,ミゾベ,MIZOBE,,,,31.803,130.718,272,10.0,,,,1,1,1,0,0,0,2022-01-27,9999-99-99,88166,0,0,0,0,0,0
88211,八重山,ヤエヤマ,YAEYAMA,,,,31.747,130.438,533,,,,,1,0,0,0,0,0,2010-03-11,9999-99-99,88211,0,0,0,0,0,0
88261,東市来,ヒガシイチキ,HIGASHIICHIKI,,,,31.668,130.328,40,10.1,,,,1,1,1,2,0,1,2022-12-14,9999-99-99,88261,0,0,0,0,0,0
88286,牧之原,マキノハラ,MAKINOHARA,,,,31.662,130.843,387,10.0,,,,1,1,1,2,0,1,2023-01-12,9999-99-99,88286,0,0,0,0,0,0
88317,鹿児島,カゴシマ,KAGOSHIMA,鹿児島,カゴシマ,KAGOSHIMA,31.555,130.547,4,44.9,31.555,130.547,4,1,1,1,1,1,1,2021-03-02,9999-99-99,88317,0,0,0,0,0,0
88331,輝北,キホク,KIHOKU,,,,31.588,130.855,360,10.2,,,,1,1,1,2,0,1,2023-01-19,9999-99-99,88331,0,0,0,0,0,0
88341,大隅,オオスミ,OSUMI,,,,31.580,131.005,170,,,,,1,0,0,0,0,0,1977-03-17,9999-99-99,88341,1,1,1,1,1,1
88371,加世田,カセダ,KASEDA,,,,31.415,130.325,9,9.5,,,,1,1,1,2,0,1,2022-12-15,9999-99-99,88371,0,0,0,0,0,0
88392,吉ケ別府,ヨシガベップ,YOSHIGABEPPU,,,,31.458,130.862,89,,,,,1,0,0,0,0,0,2018-02-15,9999-99-99,88392,0,0,0,0,0,0
88406,志布志,シブシ,SHIBUSHI,,,,31.478,131.095,70,10.0,,,,1,1,1,2,0,1,2023-01-18,9999-99-99,88406,0,0,0,0,0,0
88432,喜入,キイレ,KIIRE,,,,31.387,130.540,4,7.9,,,,1,1,1,2,0,1,2022-12-20,9999-99-99,88432,0,0,0,0,0,0
88442,鹿屋,カノヤ,KANOYA,,,,31.392,130.863,63,10.0,,,,1,1,1,2,0,1,2023-01-11,9999-99-99,88442,0,0,0,0,0,0
88447,肝付前田,キモツキマエダ,KIMOTSUKIMAEDA,,,,31.340,130.938,31,9.3,,,,1,1,1,2,0,1,2021-03-15,9999-99-99,88447,0,0,0,0,0,0
88466,枕崎,マクラザキ,MAKURAZAKI,,,,31.272,130.292,30,11.0,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,88466,0,0,0,0,0,0
88486,指宿,イブスキ,IBUSUKI,,,,31.250,130.637,5,10.0,,,,1,1,1,2,0,1,2023-01-26,9999-99-99,88486,0,0,0,0,0,0
88506,内之浦,ウチノウラ,UCHINOURA,,,,31.277,131.055,8,9.9,,,,1,1,1,2,0,1,2022-12-07,9999-99-99,88506,0,0,0,0,0,0
88536,田代,タシロ,TASHIRO,,,,31.198,130.843,182,10.1,,,,1,1,1,2,0,1,2022-12-08,9999-99-99,88536,0,0,0,0,0,0
88551,佐多,サタ,SATA,,,,31.093,130.690,27,,,,,1,0,0,0,0,0,1977-06-28,9999-99-99,88551,1,1,1,1,1,1
88612,種子島,タネガシマ,TANEGASHIMA,,,,30.720,130.982,25,29.8,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,88612,0,0,0,0,0,0
88621,中種子,ナカタネ,NAKATANE,,,,30.605,130.992,234,10.0,,,,1,1,1,0,0,0,2021-02-25,9999-99-99,88621,0,0,0,0,0,0
88666,上中,カミナカ,KAMINAKA,,,,30.407,130.902,150,10.1,,,,1,1,1,2,0,1,2021-12-01,9999-99-99,88666,0,0,0,0,0,0
88686,屋久島,ヤクシマ,YAKUSHIMA,,,,30.385,130.658,37,7.0,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,88686,0,0,0,0,0,0
88706,尾之間,オノアイダ,ONOAIDA,,,,30.235,130.555,60,10.2,,,,1,1,1,2,0,1,2021-03-23,9999-99-99,88706,0,0,0,0,0,0
88736,中之島,ナカノシマ,NAKANOSHIMA,,,,29.840,129.867,220,10.1,,,,1,1,1,2,0,0,2022-10-19,9999-99-99,88736,0,0,0,0,0,0
88746,平島,タイラジマ,TAIRAJIMA,,,,29.683,129.528,97,,,,,1,0,0,0,0,0,2014-09-17,9999-99-99,88746,1,1,1,1,1,1
